- 1131568353 2005.11.09 cn710 Nov 9 12:32:33 cn710/cn710 ntpd[19103]: synchronized to 10.100.18.250, stratum 3
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: klogd 1.4.1, log source = /proc/kmsg started.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: ksign: Installing public key data
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: md: ... autorun DONE.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: md: Autodetecting RAID arrays.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: md: autorun ...
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: megaraid cmm: #18# (Release Date: Mon Mar 7 00:01:03 EST 2005)
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: megaraid: #19# (Release Date: Mon Mar 07 12:27:22 EST 2005)
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: megaraid: fw version:[521S] bios version:[H430]
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: megaraid: probe new device 0x1028:0x0013:0x1028:0x016c: bus 2:slot 14:func 0
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: mice: PS/2 mouse device common for all mice
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: mtrr: v2.0 (20020519)
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: per-CPU timeslice cutoff: 852.05 usecs.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: scsi0 : LSI Logic MegaRAID driver
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: scsi[0]: scanning scsi channel 0 [Phy 0] for non-raid devices
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: scsi[0]: scanning scsi channel 1 [virtual] for logical drives
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: sda: asking for cache data failed
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: sda: assuming drive cache: write through
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: selinux_register_security: Registering secondary module capability
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: serio: i8042 AUX port at 0x60,0x64 irq 12
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: serio: i8042 KBD port at 0x60,0x64 irq 1
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: task migration cache decay timeout: 1 msecs.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: testing NMI watchdog ... OK.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: time.c: Detected 3591.384 MHz processor.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: time.c: Using 14.318180 MHz HPET timer.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: time.c: Using HPET based timekeeping.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: ts_kernel_services: module license 'Proprietary' taints kernel.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: ttyS0 at I/O 0x3f8 (irq = 4) is a NS16550A
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.0: UHCI Host Controller
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.0: irq 169, io base 000000000000ace0
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.0: new USB bus registered, assigned bus number 2
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.1: UHCI Host Controller
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.1: irq 177, io base 000000000000acc0
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.1: new USB bus registered, assigned bus number 3
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.2: UHCI Host Controller
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.2: irq 185, io base 000000000000aca0
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: uhci_hcd 0000:00:1d.2: new USB bus registered, assigned bus number 4
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: usb 1-3: new high speed USB device using address 2
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: usbcore: registered new driver hiddev
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: usbcore: registered new driver hub
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: usbcore: registered new driver usbfs
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: usbcore: registered new driver usbhid
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 kernel: using mwait in idle threads.
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 nfslock: rpc.statd startup succeeded
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 portmap: portmap startup succeeded
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 rpc.statd[1827]: Version 1.0.6 Starting
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 syslog: klogd startup succeeded
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 syslog: syslogd startup succeeded
- 1131569977 2005.11.09 cn705 Nov 9 12:59:37 cn705/cn705 syslogd 1.4.1: restart.
- 1131569977 2005.11.09 cn884 Nov 9 12:59:37 cn884/cn884 ntpd[32661]: synchronized to 10.100.22.250, stratum 3
- 1131569978 2005.11.09 cn705 Nov 9 12:59:38 cn705/cn705 rc: Starting ts_fixup: succeeded
- 1131569978 2005.11.09 cn705 Nov 9 12:59:38 cn705/cn705 rpcidmapd: rpc.idmapd startup succeeded
- 1131569978 2005.11.09 cn705 Nov 9 12:59:38 cn705/cn705 ts_fixup:
- 1131569978 2005.11.09 cn705 Nov 9 12:59:38 cn705/cn705 ts_fixup: Creating Topspin /dev entries:
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 date: Wed Nov 9 12:59:31 MST 2005
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: /: clean, 179583/1026144 files, 1021161/2048287 blocks
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: /boot: clean, 42/64256 files, 24907/257008 blocks
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: /tmp: clean, 38/4947968 files, 175791/9887999 blocks
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: /var1: clean, 3799/1281696 files, 90717/2560351 blocks
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: Checking all file systems.
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: [/sbin/fsck.ext3 (1) -- /]
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: [/sbin/fsck.ext3 (1) -- /boot] fsck.ext3 -a /dev/sda1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: [/sbin/fsck.ext3 (1) -- /tmp] fsck.ext3 -a /dev/sda6
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: [/sbin/fsck.ext3 (1) -- /var] fsck.ext3 -a /dev/sda5
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 fsck: fsck.ext3 -a /dev/sda3
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 init: Entering runlevel: 3
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 lvm.static: No volume groups found
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount.panfs: bindcache: failed init IPS: 0x5 (Out of memory)
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount.panfs: pan_ips: error -- cfg target addresses, 0x5 (Out of memory), err_loc=1, rhel_4_amd64/release/build/panfs/ips/pan_ips_cfg.c:294
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount.panfs: pan_ips: error -- real init, 0x5 (Out of memory), err_loc=3, rhel_4_amd64/release/build/panfs/ips/pan_ips.c:143
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount: bindcache: failed init IPS: 0x5 (Out of memory)
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount: debug: could not init rm_client: 0x5 (Out of memory)
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 mount: mount.panfs: cannot init pan_fm_util_path_util module: 0x5 (Out of memory)
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 netfs: Mounting NFS filesystems: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 network: Setting network parameters: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: -e
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Checking filesystems succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Checking root filesystem succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Configuring kernel parameters: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Enabling local filesystem quotas: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Enabling swap space: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Mounting local filesystems: failed
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Remounting root filesystem in read-write mode: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Setting clock (localtime): Wed Nov 9 12:59:31 MST 2005 succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Setting hostname cn705: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 rc.sysinit: Setting up Logical Volume Management: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 start_udev: Starting udev: succeeded
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: fs.file-max = 562454
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: fs.file-max = 562454
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.core_uses_pid = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.core_uses_pid = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.sysrq = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.sysrq = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.sysrq = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: kernel.sysrq = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.rmem_default = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.rmem_default = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.rmem_max = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.rmem_max = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.wmem_default = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.wmem_default = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.wmem_max = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.core.wmem_max = 262144
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.conf.default.accept_source_route = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.conf.default.accept_source_route = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.conf.default.rp_filter = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.conf.default.rp_filter = 1
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.ip_forward = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.ip_forward = 0
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh1 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh1 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh2 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh2 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh3 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.neigh.default.gc_thresh3 = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.route.gc_thresh = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 sysctl: net.ipv4.route.gc_thresh = 8192
- 1131569979 2005.11.09 cn705 Nov 9 12:59:39 cn705/cn705 udevsend[897]: starting udevd daemon
- 1131569980 2005.11.09 cn705 Nov 9 12:59:40 cn705/cn705 network: Bringing up interface eth0: succeeded
- 1131569980 2005.11.09 cn705 Nov 9 12:59:40 cn705/cn705 network: Bringing up interface ib0: succeeded
- 1131569980 2005.11.09 cn705 Nov 9 12:59:40 cn705/cn705 network: Bringing up loopback interface: succeeded
- 1131569981 2005.11.09 bn867 Nov 9 12:59:41 bn867/bn867 ntpd[31250]: synchronized to 10.100.18.250, stratum 3
- 1131570233 2005.11.09 cn720 Nov 9 13:03:53 cn720/cn720 ntpd[27541]: synchronized to 10.100.22.250, stratum 3
- 1131570239 2005.11.09 cn191 Nov 9 13:03:59 cn191/cn191 ntpd[15101]: synchronized to 10.100.22.250, stratum 3
- 1131570248 2005.11.09 bn114 Nov 9 13:04:08 bn114/bn114 ntpd[22440]: synchronized to 10.100.22.250, stratum 3
- 1131570251 2005.11.09 bn882 Nov 9 13:04:11 bn882/bn882 ntpd[10703]: synchronized to 10.100.14.250, stratum 3
- 1131570253 2005.11.09 cn705 Nov 9 13:04:13 cn705/cn705 ntpd[2263]: kernel time sync disabled 0041
- 1131570253 2005.11.09 cn705 Nov 9 13:04:13 cn705/cn705 ntpd[2263]: synchronized to 10.100.22.250, stratum 3
- 1131570257 2005.11.09 cn456 Nov 9 13:04:17 cn456/cn456 ntpd[10757]: synchronized to 10.100.20.250, stratum 3
- 1131570258 2005.11.09 bn650 Nov 9 13:04:18 bn650/bn650 ntpd[23973]: synchronized to 10.100.18.250, stratum 3
- 1131570268 2005.11.09 bn113 Nov 9 13:04:28 bn113/bn113 ntpd[22387]: synchronized to 10.100.20.250, stratum 3
- 1131570276 2005.11.09 cn48 Nov 9 13:04:36 cn48/cn48 ntpd[15915]: synchronized to 10.100.18.250, stratum 3
- 1131570276 2005.11.09 cn775 Nov 9 13:04:36 cn775/cn775 ntpd[27915]: synchronized to 10.100.18.250, stratum 3
- 1131570285 2005.11.09 cn398 Nov 9 13:04:45 cn398/cn398 ntpd[12747]: synchronized to 10.100.18.250, stratum 3
- 1131570287 2005.11.09 bn427 Nov 9 13:04:47 bn427/bn427 ntpd[10976]: synchronized to 10.100.22.250, stratum 3
- 1131570293 2005.11.09 bn21 Nov 9 13:04:53 bn21/bn21 ntpd[22692]: synchronized to 10.100.22.250, stratum 3
- 1131570297 2005.11.09 cn177 Nov 9 13:04:57 cn177/cn177 ntpd[9845]: synchronized to 10.100.22.250, stratum 3
- 1131570298 2005.11.09 cn51 Nov 9 13:04:58 cn51/cn51 ntpd[15609]: synchronized to 10.100.18.250, stratum 3
- 1131570300 2005.11.09 bn21 Nov 9 13:05:00 bn21/bn21 ntpd[22692]: synchronized to 10.100.18.250, stratum 3
- 1131570310 2005.11.09 bn293 Nov 9 13:05:10 bn293/bn293 ntpd[24101]: synchronized to 10.100.22.250, stratum 3
- 1131570314 2005.11.09 cn565 Nov 9 13:05:14 cn565/cn565 ntpd[18008]: synchronized to 10.100.16.250, stratum 3
- 1131570316 2005.11.09 bn920 Nov 9 13:05:16 bn920/bn920 ntpd[24980]: synchronized to 10.100.22.250, stratum 3
- 1131570317 2005.11.09 bn872 Nov 9 13:05:17 bn872/bn872 ntpd[25564]: synchronized to 10.100.16.250, stratum 3
- 1131570324 2005.11.09 bn471 Nov 9 13:05:24 bn471/bn471 ntpd[29733]: synchronized to 10.100.20.250, stratum 3
- 1131570328 2005.11.09 cn565 Nov 9 13:05:28 cn565/cn565 ntpd[18008]: synchronized to 10.100.22.250, stratum 3
- 1131570330 2005.11.09 cn208 Nov 9 13:05:30 cn208/cn208 ntpd[20336]: synchronized to 10.100.16.250, stratum 3
- 1131570333 2005.11.09 cn468 Nov 9 13:05:33 cn468/cn468 ntpd[15480]: synchronized to 10.100.18.250, stratum 3
- 1131570338 2005.11.09 bn371 Nov 9 13:05:38 bn371/bn371 ntpd[29079]: synchronized to 10.100.16.250, stratum 3
- 1131570340 2005.11.09 bn1019 Nov 9 13:05:40 bn1019/bn1019 ntpd[15033]: synchronized to 10.100.14.250, stratum 3
- 1131570344 2005.11.09 cn300 Nov 9 13:05:44 cn300/cn300 ntpd[24356]: synchronized to 10.100.20.250, stratum 3
- 1131570346 2005.11.09 cn215 Nov 9 13:05:46 cn215/cn215 ntpd[10640]: synchronized to 10.100.20.250, stratum 3
- 1131570358 2005.11.09 cn272 Nov 9 13:05:58 cn272/cn272 ntpd[12016]: synchronized to 10.100.18.250, stratum 3
- 1131570359 2005.11.09 cn729 Nov 9 13:05:59 cn729/cn729 ntpd[28377]: synchronized to 10.100.22.250, stratum 3
- 1131570360 2005.11.09 bn925 Nov 9 13:06:00 bn925/bn925 ntpd[25077]: synchronized to 10.100.18.250, stratum 3
- 1131570360 2005.11.09 bn970 Nov 9 13:06:00 bn970/bn970 ntpd[15506]: synchronized to 10.100.20.250, stratum 3
- 1131570360 2005.11.09 cn220 Nov 9 13:06:00 cn220/cn220 ntpd[10886]: synchronized to 10.100.22.250, stratum 3
- 1131570362 2005.11.09 bn766 Nov 9 13:06:02 bn766/bn766 ntpd[23292]: synchronized to 10.100.16.250, stratum 3
- 1131570827 2005.11.09 bn58 Nov 9 13:13:47 bn58/bn58 ntpd[22875]: synchronized to 10.100.16.250, stratum 3
- 1131570833 2005.11.09 cn360 Nov 9 13:13:53 cn360/cn360 ntpd[10457]: synchronized to 10.100.20.250, stratum 3
- 1131570843 2005.11.09 bn285 Nov 9 13:14:03 bn285/bn285 ntpd[23597]: synchronized to 10.100.12.250, stratum 3
- 1131570845 2005.11.09 bn791 Nov 9 13:14:05 bn791/bn791 ntpd[24282]: synchronized to 10.100.20.250, stratum 3
- 1131570852 2005.11.09 bn73 Nov 9 13:14:12 bn73/bn73 ntpd[7675]: synchronized to 10.100.10.250, stratum 3
- 1131570859 2005.11.09 cn586 Nov 9 13:14:19 cn586/cn586 ntpd[18619]: synchronized to 10.100.16.250, stratum 3
- 1131570875 2005.11.09 cn307 Nov 9 13:14:35 cn307/cn307 ntpd[23811]: synchronized to 10.100.16.250, stratum 3
- 1131570875 2005.11.09 cn586 Nov 9 13:14:35 cn586/cn586 ntpd[18619]: synchronized to 10.100.18.250, stratum 3
- 1131570881 2005.11.09 cn682 Nov 9 13:14:41 cn682/cn682 ntpd[18316]: synchronized to 10.100.22.250, stratum 3
- 1131570882 2005.11.09 cn307 Nov 9 13:14:42 cn307/cn307 ntpd[23811]: synchronized to 10.100.18.250, stratum 3
- 1131570883 2005.11.09 cn726 Nov 9 13:14:43 cn726/cn726 ntpd[28264]: synchronized to 10.100.20.250, stratum 3
- 1131570900 2005.11.09 bn58 Nov 9 13:15:00 bn58/bn58 ntpd[22875]: synchronized to 10.100.22.250, stratum 3
- 1131570901 2005.11.09 cn581 Nov 9 13:15:01 cn581/cn581 ntpd[18678]: synchronized to 10.100.22.250, stratum 3
- 1131570916 2005.11.09 bn321 Nov 9 13:15:16 bn321/bn321 ntpd[29422]: synchronized to 10.100.12.250, stratum 3
- 1131570964 2005.11.09 bn872 Nov 9 13:16:04 bn872/bn872 ntpd[25564]: synchronized to 10.100.18.250, stratum 3
- 1131570970 2005.11.09 an895 Nov 9 13:16:10 an895/an895 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
- 1131570970 2005.11.09 an895 Nov 9 13:16:10 an895/an895 snmpd[1800]: Got trap from peer on fd 13
- 1131570981 2005.11.09 cn204 Nov 9 13:16:21 cn204/cn204 ntpd[25330]: synchronized to 10.100.20.250, stratum 3
- 1131571003 2005.11.09 cn204 Nov 9 13:16:43 cn204/cn204 ntpd[25330]: synchronized to 10.100.18.250, stratum 3
- 1131571009 2005.11.09 bn551 Nov 9 13:16:49 bn551/bn551 ntpd[32146]: synchronized to 10.100.8.250, stratum 3
- 1131571020 2005.11.09 cn490 Nov 9 13:17:00 cn490/cn490 ntpd[17427]: synchronized to 10.100.18.250, stratum 3
- 1131571021 2005.11.09 cn761 Nov 9 13:17:01 cn761/cn761 ntpd[27478]: synchronized to 10.100.18.250, stratum 3
- 1131571032 2005.11.09 bn73 Nov 9 13:17:12 bn73/bn73 ntpd[7675]: synchronized to 10.100.12.250, stratum 3
- 1131571034 2005.11.09 cn395 Nov 9 13:17:14 cn395/cn395 ntpd[10368]: synchronized to 10.100.20.250, stratum 3
- 1131571345 2005.11.09 cn453 Nov 9 13:22:25 cn453/cn453 ntpd[11120]: synchronized to 10.100.16.250, stratum 3
- 1131571353 2005.11.09 cn565 Nov 9 13:22:33 cn565/cn565 ntpd[18008]: synchronized to 10.100.20.250, stratum 3
- 1131571358 2005.11.09 cn297 Nov 9 13:22:38 cn297/cn297 ntpd[24054]: synchronized to 10.100.18.250, stratum 3
- 1131571365 2005.11.09 bn48 Nov 9 13:22:45 bn48/bn48 ntpd[2471]: synchronized to 10.100.12.250, stratum 3
- 1131571368 2005.11.09 cn297 Nov 9 13:22:48 cn297/cn297 ntpd[24054]: synchronized to 10.100.16.250, stratum 3
- 1131571379 2005.11.09 bn768 Nov 9 13:22:59 bn768/bn768 ntpd[23239]: synchronized to 10.100.18.250, stratum 3
- 1131571383 2005.11.09 an344 Nov 9 13:23:03 an344/an344 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
- 1131571383 2005.11.09 an344 Nov 9 13:23:03 an344/an344 snmpd[1990]: Got trap from peer on fd 13
- 1131571385 2005.11.09 bn641 Nov 9 13:23:05 bn641/bn641 ntpd[22245]: synchronized to 10.100.22.250, stratum 3
- 1131571397 2005.11.09 bn321 Nov 9 13:23:17 bn321/bn321 ntpd[29422]: synchronized to 10.100.8.250, stratum 3
- 1131571413 2005.11.09 bn604 Nov 9 13:23:33 bn604/bn604 ntpd[8302]: synchronized to 10.100.16.250, stratum 3
- 1131571418 2005.11.09 bn189 Nov 9 13:23:38 bn189/bn189 ntpd[22033]: synchronized to 10.100.18.250, stratum 3
- 1131571420 2005.11.09 cn672 Nov 9 13:23:40 cn672/cn672 ntpd[17959]: synchronized to 10.100.18.250, stratum 3
- 1131571421 2005.11.09 cn672 Nov 9 13:23:41 cn672/cn672 ntpd[17959]: synchronized to 10.100.16.250, stratum 3
- 1131571426 2005.11.09 bn418 Nov 9 13:23:46 bn418/bn418 ntpd[30032]: synchronized to 10.100.10.250, stratum 3
- 1131571433 2005.11.09 bn321 Nov 9 13:23:53 bn321/bn321 ntpd[29422]: synchronized to 10.100.14.250, stratum 3
- 1131571434 2005.11.09 bn1022 Nov 9 13:23:54 bn1022/bn1022 ntpd[13768]: synchronized to 10.100.12.250, stratum 3
