- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131635934 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.54.463813 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635934 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.18.54.696355 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635935 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.55.118724 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635935 2005.11.10 R60-M0-ND-C:J07-U11 2005-11-10-07.18.55.604380 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1131635936 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-07.18.56.113127 R12-M1-NA-C:J16-U11 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131635936 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.56.297973 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635936 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.18.56.393898 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635936 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.56.673865 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635937 2005.11.10 R60-M0-ND-C:J07-U11 2005-11-10-07.18.57.099515 R60-M0-ND-C:J07-U11 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131635937 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.57.704709 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635937 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.18.57.805864 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635938 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.58.103599 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635939 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.59.128554 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635939 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.18.59.229993 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635939 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.59.513062 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635940 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.00.229250 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635940 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.19.00.396830 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635940 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.00.731560 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635941 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.01.425646 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635941 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.19.01.540533 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635941 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.01.815261 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635942 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.02.552300 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635942 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.19.02.666576 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635942 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.02.964890 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635943 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.03.575694 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635943 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.19.03.689933 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131635943 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.03.985177 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635944 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.04.407907 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635944 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-07.19.04.509613 R10-M1-NF-C:J08-U11 RAS KERNEL INFO total of 11 ddr error(s) detected and corrected
- 1131635944 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.04.790603 R20-M1-NF-C:J11-U11 RAS KERNEL INFO total of 12 ddr error(s) detected and corrected
- 1131635945 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.05.215747 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635945 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.05.694521 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635946 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.06.168766 R20-M0-NC-C:J16-U01 RAS KERNEL INFO total of 14 ddr error(s) detected and corrected
- 1131636182 2005.11.10 R00-M0-NF-C:J16-U01 2005-11-10-07.23.02.819620 R00-M0-NF-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 937 out of 1024 #ofDirtyDblWord: 3335 out of 4096
- 1131636183 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-07.23.03.661603 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 944 out of 1024 #ofDirtyDblWord: 3354 out of 4096
- 1131636184 2005.11.10 R51-M1-ND-C:J14-U01 2005-11-10-07.23.04.563969 R51-M1-ND-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 949 out of 1024 #ofDirtyDblWord: 3372 out of 4096
- 1131636184 2005.11.10 R57-M1-NE-C:J10-U11 2005-11-10-07.23.04.755213 R57-M1-NE-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 942 out of 1024 #ofDirtyDblWord: 3349 out of 4096
- 1131636186 2005.11.10 R54-M0-NA-C:J15-U01 2005-11-10-07.23.06.208271 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636186 2005.11.10 R24-M0-ND-C:J15-U11 2005-11-10-07.23.06.315967 R24-M0-ND-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636187 2005.11.10 R63-M0-ND-C:J17-U01 2005-11-10-07.23.07.465922 R63-M0-ND-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 949 out of 1024 #ofDirtyDblWord: 3372 out of 4096
- 1131636187 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-07.23.07.686892 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 950 out of 1024 #ofDirtyDblWord: 3377 out of 4096
- 1131636187 2005.11.10 R72-M1-ND-C:J11-U11 2005-11-10-07.23.07.781692 R72-M1-ND-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636187 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-07.23.07.884493 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636188 2005.11.10 R61-M0-NC-C:J13-U01 2005-11-10-07.23.08.022091 R61-M0-NC-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636188 2005.11.10 R00-M1-NA-C:J11-U11 2005-11-10-07.23.08.483016 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3358 out of 4096
- 1131636188 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-07.23.08.818098 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636188 2005.11.10 R07-M1-NE-C:J15-U11 2005-11-10-07.23.08.931003 R07-M1-NE-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636189 2005.11.10 R40-M1-NB-C:J05-U11 2005-11-10-07.23.09.158703 R40-M1-NB-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3361 out of 4096
- 1131636189 2005.11.10 R51-M0-NF-C:J03-U11 2005-11-10-07.23.09.745164 R51-M0-NF-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636189 2005.11.10 R33-M1-NE-C:J07-U11 2005-11-10-07.23.09.860132 R33-M1-NE-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3359 out of 4096
- 1131636189 2005.11.10 R37-M1-NC-C:J09-U01 2005-11-10-07.23.09.972361 R37-M1-NC-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636190 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-07.23.10.151577 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 938 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636190 2005.11.10 R66-M0-NA-C:J07-U01 2005-11-10-07.23.10.440235 R66-M0-NA-C:J07-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636190 2005.11.10 R42-M1-NB-C:J05-U01 2005-11-10-07.23.10.530079 R42-M1-NB-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636190 2005.11.10 R25-M0-NC-C:J05-U01 2005-11-10-07.23.10.710120 R25-M0-NC-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 947 out of 1024 #ofDirtyDblWord: 3367 out of 4096
- 1131636191 2005.11.10 R17-M1-NF-C:J05-U01 2005-11-10-07.23.11.517768 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 944 out of 1024 #ofDirtyDblWord: 3357 out of 4096
- 1131636191 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-07.23.11.857269 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 943 out of 1024 #ofDirtyDblWord: 3352 out of 4096
- 1131636191 2005.11.10 R71-M0-NF-C:J09-U01 2005-11-10-07.23.11.973526 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636192 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-07.23.12.325060 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636192 2005.11.10 R45-M1-NA-C:J10-U01 2005-11-10-07.23.12.439176 R45-M1-NA-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3359 out of 4096
- 1131636192 2005.11.10 R43-M0-NE-C:J14-U01 2005-11-10-07.23.12.557188 R43-M0-NE-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 942 out of 1024 #ofDirtyDblWord: 3351 out of 4096
- 1131636193 2005.11.10 R31-M1-NB-C:J12-U11 2005-11-10-07.23.13.360144 R31-M1-NB-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636193 2005.11.10 R25-M1-NF-C:J12-U11 2005-11-10-07.23.13.575219 R25-M1-NF-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636193 2005.11.10 R67-M0-ND-C:J14-U11 2005-11-10-07.23.13.682781 R67-M0-ND-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636194 2005.11.10 R17-M0-NA-C:J14-U01 2005-11-10-07.23.14.460251 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 941 out of 1024 #ofDirtyDblWord: 3346 out of 4096
- 1131636195 2005.11.10 R13-M0-NA-C:J16-U11 2005-11-10-07.23.15.095602 R13-M0-NA-C:J16-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 989 out of 1024 #ofDirtyDblWord: 3453 out of 4096
- 1131636195 2005.11.10 R07-M0-ND-C:J10-U01 2005-11-10-07.23.15.442679 R07-M0-ND-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 949 out of 1024 #ofDirtyDblWord: 3372 out of 4096
- 1131636195 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-07.23.15.567743 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 946 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636195 2005.11.10 R35-M1-ND-C:J12-U01 2005-11-10-07.23.15.690727 R35-M1-ND-C:J12-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 0
- 1131636195 2005.11.10 R55-M1-NC-C:J12-U01 2005-11-10-07.23.15.807723 R55-M1-NC-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636196 2005.11.10 R53-M0-NA-C:J06-U01 2005-11-10-07.23.16.035072 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 950 out of 1024 #ofDirtyDblWord: 3377 out of 4096
- 1131636196 2005.11.10 R27-M0-NB-C:J08-U01 2005-11-10-07.23.16.595768 R27-M0-NB-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 939 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636196 2005.11.10 R67-M1-NC-C:J04-U01 2005-11-10-07.23.16.816071 R67-M1-NC-C:J04-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 949 out of 1024 #ofDirtyDblWord: 3373 out of 4096
- 1131636197 2005.11.10 R34-M0-NF-C:J08-U01 2005-11-10-07.23.17.032879 R34-M0-NF-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3358 out of 4096
- 1131636197 2005.11.10 R21-M0-NC-C:J02-U11 2005-11-10-07.23.17.140976 R21-M0-NC-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636197 2005.11.10 R23-M0-ND-C:J06-U11 2005-11-10-07.23.17.356517 R23-M0-ND-C:J06-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 951 out of 1024 #ofDirtyDblWord: 3379 out of 4096
- 1131636197 2005.11.10 R73-M0-NF-C:J08-U11 2005-11-10-07.23.17.582658 R73-M0-NF-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 939 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636197 2005.11.10 R71-M1-NB-C:J02-U01 2005-11-10-07.23.17.708060 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 908 out of 1024 #ofDirtyDblWord: 3234 out of 4096
- 1131636198 2005.11.10 R15-M1-NF-C:J02-U11 2005-11-10-07.23.18.319102 R15-M1-NF-C:J02-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636198 2005.11.10 R03-M0-NC-C:J08-U01 2005-11-10-07.23.18.552968 R03-M0-NC-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636198 2005.11.10 R01-M0-NC-C:J08-U11 2005-11-10-07.23.18.960568 R01-M0-NC-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 993 out of 1024 #ofDirtyDblWord: 3458 out of 4096
- 1131636199 2005.11.10 R75-M1-NB-C:J04-U11 2005-11-10-07.23.19.235183 R75-M1-NB-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 947 out of 1024 #ofDirtyDblWord: 3365 out of 4096
- 1131636199 2005.11.10 R35-M1-ND-C:J12-U01 2005-11-10-07.23.19.837899 R35-M1-ND-C:J12-U01 RAS KERNEL INFO CE sym 31, at 0x0a80d500, mask 0x80
- 1131636200 2005.11.10 R35-M1-ND-C:J12-U01 2005-11-10-07.23.20.305091 R35-M1-ND-C:J12-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131636203 2005.11.10 R00-M0-NC-I:J18-U11 2005-11-10-07.23.23.100099 R00-M0-NC-I:J18-U11 RAS KERNEL INFO ciod: generated 1 core files for program /bgl/apps/followup/SPaSM-Aug05/SPaSM_mpi.Aug05.walkup
- 1131636786 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-07.33.06.342319 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 692 out of 1024 #ofDirtyDblWord: 2006 out of 4096
- 1131636786 2005.11.10 R54-M0-NA-C:J15-U01 2005-11-10-07.33.06.977371 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 680 out of 1024 #ofDirtyDblWord: 1958 out of 4096
- 1131636787 2005.11.10 R24-M0-ND-C:J15-U11 2005-11-10-07.33.07.090889 R24-M0-ND-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 707 out of 1024 #ofDirtyDblWord: 2051 out of 4096
- 1131636788 2005.11.10 R63-M0-ND-C:J17-U01 2005-11-10-07.33.08.450980 R63-M0-ND-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 690 out of 1024 #ofDirtyDblWord: 1993 out of 4096
- 1131636788 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-07.33.08.665771 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 684 out of 1024 #ofDirtyDblWord: 1960 out of 4096
- 1131636788 2005.11.10 R72-M1-ND-C:J11-U11 2005-11-10-07.33.08.893630 R72-M1-ND-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 724 out of 1024 #ofDirtyDblWord: 2087 out of 4096
- 1131636789 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-07.33.09.002154 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 703 out of 1024 #ofDirtyDblWord: 2011 out of 4096
- 1131636789 2005.11.10 R61-M0-NC-C:J13-U01 2005-11-10-07.33.09.121577 R61-M0-NC-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 729 out of 1024 #ofDirtyDblWord: 2139 out of 4096
- 1131636789 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-07.33.09.342464 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 688 out of 1024 #ofDirtyDblWord: 1989 out of 4096
- 1131636789 2005.11.10 R00-M1-NA-C:J11-U11 2005-11-10-07.33.09.786294 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 692 out of 1024 #ofDirtyDblWord: 1970 out of 4096
- 1131636790 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-07.33.10.218129 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 695 out of 1024 #ofDirtyDblWord: 2067 out of 4096
- 1131636790 2005.11.10 R07-M1-NE-C:J15-U11 2005-11-10-07.33.10.332028 R07-M1-NE-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 684 out of 1024 #ofDirtyDblWord: 1969 out of 4096
- 1131636790 2005.11.10 R40-M1-NB-C:J05-U11 2005-11-10-07.33.10.548114 R40-M1-NB-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 699 out of 1024 #ofDirtyDblWord: 2040 out of 4096
- 1131636791 2005.11.10 R51-M0-NF-C:J03-U11 2005-11-10-07.33.11.302607 R51-M0-NF-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 707 out of 1024 #ofDirtyDblWord: 2060 out of 4096
- 1131636791 2005.11.10 R33-M1-NE-C:J07-U11 2005-11-10-07.33.11.428121 R33-M1-NE-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 667 out of 1024 #ofDirtyDblWord: 1902 out of 4096
- 1131636791 2005.11.10 R37-M1-NC-C:J09-U01 2005-11-10-07.33.11.485074 R37-M1-NC-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 716 out of 1024 #ofDirtyDblWord: 2064 out of 4096
- 1131636791 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-07.33.11.744668 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 687 out of 1024 #ofDirtyDblWord: 2000 out of 4096
- 1131636792 2005.11.10 R66-M0-NA-C:J07-U01 2005-11-10-07.33.12.097827 R66-M0-NA-C:J07-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 708 out of 1024 #ofDirtyDblWord: 2058 out of 4096
- 1131636792 2005.11.10 R42-M1-NB-C:J05-U01 2005-11-10-07.33.12.210988 R42-M1-NB-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 721 out of 1024 #ofDirtyDblWord: 2104 out of 4096
- 1131636792 2005.11.10 R25-M0-NC-C:J05-U01 2005-11-10-07.33.12.450703 R25-M0-NC-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 699 out of 1024 #ofDirtyDblWord: 2033 out of 4096
- 1131636793 2005.11.10 R17-M1-NF-C:J05-U01 2005-11-10-07.33.13.493604 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 704 out of 1024 #ofDirtyDblWord: 1973 out of 4096
- 1131636793 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-07.33.13.832631 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 692 out of 1024 #ofDirtyDblWord: 2000 out of 4096
- 1131636793 2005.11.10 R71-M0-NF-C:J09-U01 2005-11-10-07.33.13.959273 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 712 out of 1024 #ofDirtyDblWord: 2066 out of 4096
- 1131636794 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-07.33.14.655205 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 700 out of 1024 #ofDirtyDblWord: 1983 out of 4096
- 1131636794 2005.11.10 R51-M1-ND-C:J14-U01 2005-11-10-07.33.14.767804 R51-M1-ND-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 690 out of 1024 #ofDirtyDblWord: 2000 out of 4096
- 1131636794 2005.11.10 R45-M1-NA-C:J10-U01 2005-11-10-07.33.14.875132 R45-M1-NA-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 698 out of 1024 #ofDirtyDblWord: 2000 out of 4096
- 1131636794 2005.11.10 R43-M0-NE-C:J14-U01 2005-11-10-07.33.14.981966 R43-M0-NE-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 679 out of 1024 #ofDirtyDblWord: 1931 out of 4096
- 1131636795 2005.11.10 R57-M1-NE-C:J10-U11 2005-11-10-07.33.15.546095 R57-M1-NE-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 704 out of 1024 #ofDirtyDblWord: 2018 out of 4096
- 1131636795 2005.11.10 R31-M1-NB-C:J12-U11 2005-11-10-07.33.15.863578 R31-M1-NB-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 710 out of 1024 #ofDirtyDblWord: 2059 out of 4096
- 1131636796 2005.11.10 R25-M1-NF-C:J12-U11 2005-11-10-07.33.16.079681 R25-M1-NF-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 698 out of 1024 #ofDirtyDblWord: 2014 out of 4096
- 1131636796 2005.11.10 R67-M0-ND-C:J14-U11 2005-11-10-07.33.16.181118 R67-M0-ND-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 715 out of 1024 #ofDirtyDblWord: 2122 out of 4096
