- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131631530 2005.11.10 R23-M0-N5-C:J12-U01 2005-11-10-06.05.30.476778 R23-M0-N5-C:J12-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131631530 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.30.573518 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631530 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.30.668979 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x161850e0, mask 0x01
- 1131631530 2005.11.10 R06-M0-N6-C:J10-U11 2005-11-10-06.05.30.775094 R06-M0-N6-C:J10-U11 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131631530 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-06.05.30.884593 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 19 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131631530 2005.11.10 R26-M1-N4-C:J02-U11 2005-11-10-06.05.30.992209 R26-M1-N4-C:J02-U11 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131631531 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.31.105772 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131631531 2005.11.10 R16-M0-N2-C:J06-U01 2005-11-10-06.05.31.207592 R16-M0-N2-C:J06-U01 RAS KERNEL INFO CE sym 30, at 0x12ade480, mask 0x02
- 1131631531 2005.11.10 R01-M1-N4-C:J04-U11 2005-11-10-06.05.31.309202 R01-M1-N4-C:J04-U11 RAS KERNEL INFO CE sym 19, at 0x038bf500, mask 0x02
- 1131631531 2005.11.10 R46-M1-N6-C:J15-U11 2005-11-10-06.05.31.597481 R46-M1-N6-C:J15-U11 RAS KERNEL INFO CE sym 20, at 0x15cf8220, mask 0x02
- 1131631531 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.31.679616 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x024d2960, mask 0x02
- 1131631531 2005.11.10 R40-M0-NB-C:J03-U11 2005-11-10-06.05.31.786625 R40-M0-NB-C:J03-U11 RAS KERNEL INFO CE sym 0, at 0x05fbb6e0, mask 0x80
- 1131631531 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.31.895685 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631532 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.32.003466 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631532 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-06.05.32.115269 R06-M0-NB-C:J07-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131631532 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.32.247970 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631532 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.32.362502 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x161850e0, mask 0x01
- 1131631532 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.32.475893 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131631532 2005.11.10 R16-M0-N2-C:J06-U01 2005-11-10-06.05.32.595470 R16-M0-N2-C:J06-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131631532 2005.11.10 R01-M1-N4-C:J04-U11 2005-11-10-06.05.32.715322 R01-M1-N4-C:J04-U11 RAS KERNEL INFO CE sym 19, at 0x038bf500, mask 0x02
- 1131631533 2005.11.10 R46-M1-N6-C:J15-U11 2005-11-10-06.05.33.002459 R46-M1-N6-C:J15-U11 RAS KERNEL INFO CE sym 20, at 0x15cf8220, mask 0x02
- 1131631533 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.33.092336 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x02312960, mask 0x02
- 1131631533 2005.11.10 R40-M0-NB-C:J03-U11 2005-11-10-06.05.33.199581 R40-M0-NB-C:J03-U11 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131631533 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.33.330875 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631533 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.33.523320 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631533 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.33.678682 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631533 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.33.784722 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x161850e0, mask 0x01
- 1131631533 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.33.900158 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131631534 2005.11.10 R01-M1-N4-C:J04-U11 2005-11-10-06.05.34.013742 R01-M1-N4-C:J04-U11 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131631534 2005.11.10 R46-M1-N6-C:J15-U11 2005-11-10-06.05.34.299818 R46-M1-N6-C:J15-U11 RAS KERNEL INFO total of 6 ddr error(s) detected and corrected
- 1131631534 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.34.391016 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x02352960, mask 0x02
- 1131631534 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.34.491673 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631534 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.34.594413 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631534 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.34.695546 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631534 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.34.798093 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x161850e0, mask 0x01
- 1131631534 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.34.899481 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131631535 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.35.174427 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x021d2960, mask 0x02
- 1131631535 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.35.257904 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631535 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.35.377600 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631535 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.35.480164 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631535 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.35.581646 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x06ba5080, mask 0x02
- 1131631535 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.35.683524 R10-M1-NF-C:J08-U11 RAS KERNEL INFO CE sym 9, at 0x139fc420, mask 0x04
- 1131631535 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.35.964613 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x02552960, mask 0x02
- 1131631536 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.36.048639 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631536 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.36.143820 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631536 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.36.239834 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631536 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.36.335655 R12-M1-NA-C:J16-U11 RAS KERNEL INFO CE sym 26, at 0x161850e0, mask 0x01
- 1131631536 2005.11.10 R10-M1-NF-C:J08-U11 2005-11-10-06.05.36.431620 R10-M1-NF-C:J08-U11 RAS KERNEL INFO total of 8 ddr error(s) detected and corrected
- 1131631536 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.36.705938 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x024b2960, mask 0x02
- 1131631536 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.36.792619 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631536 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.36.884856 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631536 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.36.977624 R60-M0-N1-C:J14-U01 RAS KERNEL INFO CE sym 28, at 0x16789880, mask 0x04
- 1131631537 2005.11.10 R12-M1-NA-C:J16-U11 2005-11-10-06.05.37.082626 R12-M1-NA-C:J16-U11 RAS KERNEL INFO total of 8 ddr error(s) detected and corrected
- 1131631537 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.37.358198 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x02352960, mask 0x02
- 1131631537 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.37.443147 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631537 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.37.559026 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631537 2005.11.10 R60-M0-N1-C:J14-U01 2005-11-10-06.05.37.678956 R60-M0-N1-C:J14-U01 RAS KERNEL INFO total of 10 ddr error(s) detected and corrected
- 1131631537 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.37.947686 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x02392960, mask 0x02
- 1131631538 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.38.038003 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631538 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.38.140086 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631538 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.38.408378 R43-M1-N6-C:J05-U11 RAS KERNEL INFO CE sym 26, at 0x024b2960, mask 0x02
- 1131631538 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.38.492673 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631538 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.38.594930 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631538 2005.11.10 R43-M1-N6-C:J05-U11 2005-11-10-06.05.38.862655 R43-M1-N6-C:J05-U11 RAS KERNEL INFO total of 13 ddr error(s) detected and corrected
- 1131631538 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.38.947886 R21-M0-N7-C:J05-U11 RAS KERNEL INFO CE sym 12, at 0x04e03f00, mask 0x01
- 1131631539 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.39.055262 R13-M1-N2-C:J07-U01 RAS KERNEL INFO CE sym 15, at 0x03efaea0, mask 0x40
- 1131631539 2005.11.10 R21-M0-N7-C:J05-U11 2005-11-10-06.05.39.318135 R21-M0-N7-C:J05-U11 RAS KERNEL INFO total of 14 ddr error(s) detected and corrected
- 1131631539 2005.11.10 R13-M1-N2-C:J07-U01 2005-11-10-06.05.39.457184 R13-M1-N2-C:J07-U01 RAS KERNEL INFO total of 14 ddr error(s) detected and corrected
- 1131632333 2005.11.10 R53-M0-N4-C:J17-U01 2005-11-10-06.18.53.186210 R53-M0-N4-C:J17-U01 RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x03): warning for torus x- wire
- 1131632333 2005.11.10 R53-M0-N4-C:J17-U01 2005-11-10-06.18.53.492273 R53-M0-N4-C:J17-U01 RAS KERNEL INFO suppressing further interrupts of same type
- 1131632908 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-06.28.28.625963 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 532 out of 4096
- 1131632908 2005.11.10 R51-M1-N7-C:J17-U11 2005-11-10-06.28.28.777729 R51-M1-N7-C:J17-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 6
- 1131632908 2005.11.10 R53-M0-N1-C:J11-U01 2005-11-10-06.28.28.898618 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 195 out of 1024 #ofDirtyDblWord: 537 out of 4096
- 1131632909 2005.11.10 R36-M1-N6-C:J17-U01 2005-11-10-06.28.29.000227 R36-M1-N6-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 205 out of 1024 #ofDirtyDblWord: 534 out of 4096
- 1131632909 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-06.28.29.108323 R20-M1-NF-C:J11-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
- 1131632909 2005.11.10 R26-M1-N9-C:J11-U01 2005-11-10-06.28.29.215846 R26-M1-N9-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 532 out of 4096
- 1131632909 2005.11.10 R54-M0-NA-C:J15-U01 2005-11-10-06.28.29.315096 R54-M0-NA-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 535 out of 4096
- 1131632909 2005.11.10 R66-M0-NF-C:J11-U11 2005-11-10-06.28.29.417104 R66-M0-NF-C:J11-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 0
- 1131632909 2005.11.10 R24-M0-ND-C:J15-U11 2005-11-10-06.28.29.524883 R24-M0-ND-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 201 out of 1024 #ofDirtyDblWord: 546 out of 4096
- 1131632909 2005.11.10 R43-M1-N2-C:J11-U11 2005-11-10-06.28.29.632656 R43-M1-N2-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 178 out of 1024 #ofDirtyDblWord: 512 out of 4096
- 1131632909 2005.11.10 R64-M1-N7-C:J13-U11 2005-11-10-06.28.29.734211 R64-M1-N7-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 178 out of 1024 #ofDirtyDblWord: 482 out of 4096
- 1131632909 2005.11.10 R57-M1-N5-C:J15-U11 2005-11-10-06.28.29.842114 R57-M1-N5-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 201 out of 1024 #ofDirtyDblWord: 521 out of 4096
- 1131632909 2005.11.10 R34-M0-N8-C:J13-U11 2005-11-10-06.28.29.943879 R34-M0-N8-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 196 out of 1024 #ofDirtyDblWord: 554 out of 4096
- 1131632910 2005.11.10 R47-M1-N1-C:J17-U11 2005-11-10-06.28.30.045802 R47-M1-N1-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 192 out of 1024 #ofDirtyDblWord: 523 out of 4096
- 1131632910 2005.11.10 R45-M1-N1-C:J15-U01 2005-11-10-06.28.30.146381 R45-M1-N1-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 191 out of 1024 #ofDirtyDblWord: 529 out of 4096
- 1131632910 2005.11.10 R30-M0-N9-C:J15-U11 2005-11-10-06.28.30.305389 R30-M0-N9-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 518 out of 4096
- 1131632910 2005.11.10 R23-M1-N2-C:J17-U01 2005-11-10-06.28.30.452580 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 192 out of 1024 #ofDirtyDblWord: 522 out of 4096
- 1131632910 2005.11.10 R51-M0-N1-C:J11-U11 2005-11-10-06.28.30.559951 R51-M0-N1-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 198 out of 1024 #ofDirtyDblWord: 521 out of 4096
- 1131632910 2005.11.10 R32-M0-N9-C:J15-U01 2005-11-10-06.28.30.667964 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 196 out of 1024 #ofDirtyDblWord: 554 out of 4096
- 1131632910 2005.11.10 R63-M0-ND-C:J17-U01 2005-11-10-06.28.30.782273 R63-M0-ND-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 201 out of 1024 #ofDirtyDblWord: 521 out of 4096
- 1131632910 2005.11.10 R70-M0-N7-C:J15-U01 2005-11-10-06.28.30.895903 R70-M0-N7-C:J15-U01 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 9, bit 2
- 1131632911 2005.11.10 R70-M0-N6-C:J15-U11 2005-11-10-06.28.31.011052 R70-M0-N6-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 508 out of 4096
- 1131632911 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-06.28.31.122718 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 201 out of 1024 #ofDirtyDblWord: 531 out of 4096
- 1131632911 2005.11.10 R72-M0-N6-C:J15-U01 2005-11-10-06.28.31.231125 R72-M0-N6-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 194 out of 1024 #ofDirtyDblWord: 528 out of 4096
- 1131632911 2005.11.10 R72-M1-ND-C:J11-U11 2005-11-10-06.28.31.351166 R72-M1-ND-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 545 out of 4096
- 1131632911 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-06.28.31.457533 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 184 out of 1024 #ofDirtyDblWord: 512 out of 4096
- 1131632911 2005.11.10 R61-M0-NC-C:J13-U01 2005-11-10-06.28.31.565326 R61-M0-NC-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 194 out of 1024 #ofDirtyDblWord: 526 out of 4096
- 1131632911 2005.11.10 R71-M1-N8-C:J17-U11 2005-11-10-06.28.31.672779 R71-M1-N8-C:J17-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 9, bit 2
- 1131632911 2005.11.10 R75-M0-N2-C:J11-U01 2005-11-10-06.28.31.787164 R75-M0-N2-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 539 out of 4096
- 1131632911 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-06.28.31.895012 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 190 out of 1024 #ofDirtyDblWord: 538 out of 4096
- 1131632912 2005.11.10 R10-M1-N5-C:J15-U01 2005-11-10-06.28.32.002258 R10-M1-N5-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 200 out of 1024 #ofDirtyDblWord: 513 out of 4096
- 1131632912 2005.11.10 R16-M1-N6-C:J11-U11 2005-11-10-06.28.32.111140 R16-M1-N6-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 544 out of 4096
- 1131632912 2005.11.10 R12-M1-N3-C:J11-U11 2005-11-10-06.28.32.230921 R12-M1-N3-C:J11-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 7, bit 5
- 1131632912 2005.11.10 R14-M1-N4-C:J13-U01 2005-11-10-06.28.32.349748 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 198 out of 1024 #ofDirtyDblWord: 524 out of 4096
- 1131632912 2005.11.10 R00-M1-NA-C:J11-U11 2005-11-10-06.28.32.458416 R00-M1-NA-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 200 out of 1024 #ofDirtyDblWord: 523 out of 4096
- 1131632912 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-06.28.32.564745 R00-M1-NE-C:J15-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 6
- 1131632912 2005.11.10 R46-M1-N6-C:J15-U11 2005-11-10-06.28.32.673151 R46-M1-N6-C:J15-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 6
- 1131632912 2005.11.10 R01-M0-N3-C:J13-U11 2005-11-10-06.28.32.782901 R01-M0-N3-C:J13-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 176 out of 1024 #ofDirtyDblWord: 493 out of 4096
- 1131632912 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-06.28.32.888306 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131632912 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-06.28.32.988092 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected
- 1131632913 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-06.28.33.103754 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 177 out of 1024 #ofDirtyDblWord: 490 out of 4096
- 1131632913 2005.11.10 R07-M1-NE-C:J15-U11 2005-11-10-06.28.33.218461 R07-M1-NE-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 531 out of 4096
- 1131632913 2005.11.10 R12-M1-NC-C:J13-U01 2005-11-10-06.28.33.324365 R12-M1-NC-C:J13-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 4
- 1131632913 2005.11.10 R06-M1-N9-C:J17-U01 2005-11-10-06.28.33.432032 R06-M1-N9-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 197 out of 1024 #ofDirtyDblWord: 531 out of 4096
- 1131632913 2005.11.10 R41-M0-NC-C:J05-U01 2005-11-10-06.28.33.540226 R41-M0-NC-C:J05-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 22, bit 4
- 1131632913 2005.11.10 R40-M1-NB-C:J05-U11 2005-11-10-06.28.33.641815 R40-M1-NB-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 521 out of 4096
- 1131632913 2005.11.10 R56-M1-N4-C:J05-U01 2005-11-10-06.28.33.744597 R56-M1-N4-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 206 out of 1024 #ofDirtyDblWord: 555 out of 4096
- 1131632913 2005.11.10 R55-M0-N0-C:J09-U11 2005-11-10-06.28.33.882333 R55-M0-N0-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 193 out of 1024 #ofDirtyDblWord: 561 out of 4096
- 1131632914 2005.11.10 R56-M0-NC-C:J03-U01 2005-11-10-06.28.34.001667 R56-M0-NC-C:J03-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 6, bit 5
- 1131632914 2005.11.10 R22-M1-N8-C:J09-U01 2005-11-10-06.28.34.115842 R22-M1-N8-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 199 out of 1024 #ofDirtyDblWord: 543 out of 4096
- 1131632914 2005.11.10 R40-M0-N4-C:J09-U01 2005-11-10-06.28.34.235923 R40-M0-N4-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 196 out of 1024 #ofDirtyDblWord: 525 out of 4096
- 1131632914 2005.11.10 R51-M0-NF-C:J03-U11 2005-11-10-06.28.34.342342 R51-M0-NF-C:J03-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 179 out of 1024 #ofDirtyDblWord: 504 out of 4096
- 1131632914 2005.11.10 R33-M1-NE-C:J07-U11 2005-11-10-06.28.34.451230 R33-M1-NE-C:J07-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 200 out of 1024 #ofDirtyDblWord: 570 out of 4096
- 1131632914 2005.11.10 R37-M1-NC-C:J09-U01 2005-11-10-06.28.34.557187 R37-M1-NC-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 189 out of 1024 #ofDirtyDblWord: 549 out of 4096
- 1131632914 2005.11.10 R20-M1-N8-C:J09-U11 2005-11-10-06.28.34.665366 R20-M1-N8-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 195 out of 1024 #ofDirtyDblWord: 541 out of 4096
- 1131632914 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-06.28.34.772760 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 168 out of 1024 #ofDirtyDblWord: 480 out of 4096
- 1131632914 2005.11.10 R26-M1-N7-C:J05-U11 2005-11-10-06.28.34.881071 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 191 out of 1024 #ofDirtyDblWord: 534 out of 4096
