- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131628901 2005.11.10 R23-M1-N2-C:J17-U01 2005-11-10-05.21.41.556734 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628901 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-05.21.41.968880 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-05.21.42.285126 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R26-M1-N7-C:J05-U11 2005-11-10-05.21.42.388355 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628902 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-05.21.42.889436 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-05.21.43.082165 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R44-M0-N3-C:J12-U01 2005-11-10-05.21.43.368401 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628903 2005.11.10 R20-M0-N6-C:J10-U11 2005-11-10-05.21.43.464834 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R11-M0-N7-C:J12-U01 2005-11-10-05.21.44.002572 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R53-M0-NA-C:J06-U01 2005-11-10-05.21.44.194581 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R74-M1-N4-C:J08-U01 2005-11-10-05.21.44.613716 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R50-M1-N3-C:J08-U11 2005-11-10-05.21.44.836204 R50-M1-N3-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 486 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628904 2005.11.10 R62-M0-N7-C:J04-U11 2005-11-10-05.21.44.943015 R62-M0-N7-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 487 out of 1024 #ofDirtyDblWord: 1003 out of 4096
- 1131628905 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.45.414995 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0002b020, mask 0x11
- 1131628905 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.45.656085 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0000f6c0, mask 0x10
- 1131628905 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.45.896113 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00088c20, mask 0x11
- 1131628906 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.46.154292 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00086820, mask 0x01
- 1131628906 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.46.470161 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00002d20, mask 0x10
- 1131628906 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.46.708653 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00100060, mask 0x10
- 1131628906 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.46.948138 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x001002a0, mask 0x11
- 1131628907 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.47.195446 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011ec60, mask 0x10
- 1131628907 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.47.451101 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011ee40, mask 0x01
- 1131628907 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.47.710237 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011eea0, mask 0x11
- 1131628907 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.47.965583 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011ef20, mask 0x11
- 1131628908 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.48.222273 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011ebc0, mask 0x10
- 1131628908 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.48.492256 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011f1a0, mask 0x11
- 1131628908 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.48.719292 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011f040, mask 0x01
- 1131628908 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.48.971104 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011f140, mask 0x01
- 1131628909 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.49.214444 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011a5a0, mask 0x11
- 1131628909 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.49.461061 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0011a460, mask 0x10
- 1131628909 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.49.712225 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x001082a0, mask 0x10
- 1131628909 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.49.958722 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00088ca0, mask 0x10
- 1131628910 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.50.202445 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00161c20, mask 0x10
- 1131628910 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.50.450633 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00161cc0, mask 0x10
- 1131628910 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.50.712125 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00161e20, mask 0x10
- 1131628910 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.50.927786 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0015f3c0, mask 0x11
- 1131628911 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.51.188179 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0015f4e0, mask 0x01
- 1131628911 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.51.435135 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0015f5e0, mask 0x10
- 1131628911 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.51.686574 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0015edc0, mask 0x10
- 1131628911 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.51.939379 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017e820, mask 0x01
- 1131628912 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.52.190585 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017f8a0, mask 0x11
- 1131628912 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.52.483294 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017f6c0, mask 0x10
- 1131628912 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.52.728807 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017e200, mask 0x11
- 1131628912 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.52.986889 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017e2a0, mask 0x11
- 1131628913 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.53.232378 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017e320, mask 0x10
- 1131628913 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.53.477158 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017e1e0, mask 0x10
- 1131628913 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.53.723724 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017f640, mask 0x01
- 1131628913 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.53.973285 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00088d20, mask 0x01
- 1131628914 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.54.236860 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0017cc20, mask 0x01
- 1131628914 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.54.488122 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0015ef20, mask 0x10
- 1131628914 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.54.745705 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00161fc0, mask 0x01
- 1131628914 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.54.996582 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00162040, mask 0x01
- 1131628915 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.55.248998 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00187f20, mask 0x01
- 1131628915 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.55.498907 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x10187fe0, mask 0x10
- 1131628915 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.55.750204 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x000559a0, mask 0x10
- 1131628916 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.56.007960 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00017620, mask 0x10
- 1131628916 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.56.256902 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x10188560, mask 0x10
- 1131628916 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.56.504783 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00187fe0, mask 0x10
- 1131628916 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.56.749785 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x001881e0, mask 0x01
- 1131628917 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.57.000800 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x001880a0, mask 0x10
- 1131628917 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.57.258521 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0008eba0, mask 0x11
- 1131628917 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.57.514969 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00188120, mask 0x10
- 1131628917 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.57.790859 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x001883c0, mask 0x01
- 1131628918 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.58.114792 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00188400, mask 0x01
- 1131628918 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.58.419596 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00188f60, mask 0x10
- 1131628918 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.58.671879 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00188480, mask 0x01
- 1131628918 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.58.921785 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x1025bd40, mask 0x11
- 1131628919 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.59.164557 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0025bd40, mask 0x11
- 1131628919 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.59.412718 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x1025c140, mask 0x11
- 1131628919 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.59.657345 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0026bfe0, mask 0x01
- 1131628919 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.21.59.909761 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x1feea8a0, mask 0x01
- 1131628920 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.00.171537 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0025c140, mask 0x11
- 1131628920 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.00.420063 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0feea8a0, mask 0x11
- 1131628920 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.00.669192 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x1feea7c0, mask 0x10
- 1131628920 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.00.916633 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x10379460, mask 0x01
- 1131628921 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.01.165596 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0feea7c0, mask 0x10
- 1131628921 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.01.413053 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00379460, mask 0x01
- 1131628921 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.01.667349 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0feea6a0, mask 0x01
- 1131628921 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.01.909422 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x103796e0, mask 0x01
- 1131628922 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.02.158162 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00088e20, mask 0x10
- 1131628922 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.02.399265 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x003796e0, mask 0x01
- 1131628922 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.02.654313 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00188560, mask 0x10
- 1131628922 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.02.895692 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00002ac0, mask 0x10
- 1131628923 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.03.135589 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00002b20, mask 0x11
- 1131628923 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.03.380737 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x00002cc0, mask 0x10
- 1131628923 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.03.626239 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x0000edc0, mask 0x01
- 1131628923 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.03.872430 R47-M1-N4-C:J17-U11 RAS KERNEL INFO CE sym 27, at 0x10188120, mask 0x10
- 1131628924 2005.11.10 R47-M1-N4-C:J17-U11 2005-11-10-05.22.04.111490 R47-M1-N4-C:J17-U11 RAS KERNEL INFO total of 74 ddr error(s) detected and corrected
- 1131630774 2005.11.10 R53-M0-N4-C:J17-U01 2005-11-10-05.52.54.917311 R53-M0-N4-C:J17-U01 RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x03): warning for torus x- wire
- 1131630775 2005.11.10 R53-M0-N4-C:J17-U01 2005-11-10-05.52.55.226044 R53-M0-N4-C:J17-U01 RAS KERNEL INFO suppressing further interrupts of same type
- 1131631493 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-06.04.53.004530 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 274 out of 1024 #ofDirtyDblWord: 875 out of 4096
- 1131631493 2005.11.10 R53-M0-N1-C:J11-U01 2005-11-10-06.04.53.243029 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 291 out of 1024 #ofDirtyDblWord: 959 out of 4096
- 1131631493 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-06.04.53.591399 R20-M1-NF-C:J11-U11 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
- 1131631493 2005.11.10 R26-M1-N9-C:J11-U01 2005-11-10-06.04.53.716659 R26-M1-N9-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 302 out of 1024 #ofDirtyDblWord: 979 out of 4096
- 1131631493 2005.11.10 R65-M1-N6-C:J17-U01 2005-11-10-06.04.53.834926 R65-M1-N6-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
- 1131631495 2005.11.10 R47-M1-N1-C:J17-U11 2005-11-10-06.04.55.002519 R47-M1-N1-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 293 out of 1024 #ofDirtyDblWord: 897 out of 4096
- 1131631495 2005.11.10 R23-M1-N2-C:J17-U01 2005-11-10-06.04.55.354865 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 279 out of 1024 #ofDirtyDblWord: 906 out of 4096
- 1131631495 2005.11.10 R32-M0-N9-C:J15-U01 2005-11-10-06.04.55.587595 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 294 out of 1024 #ofDirtyDblWord: 936 out of 4096
- 1131631495 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-06.04.55.929188 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 302 out of 1024 #ofDirtyDblWord: 917 out of 4096
- 1131631496 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-06.04.56.288536 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 297 out of 1024 #ofDirtyDblWord: 960 out of 4096
- 1131631496 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-06.04.56.604933 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 304 out of 1024 #ofDirtyDblWord: 987 out of 4096
- 1131631497 2005.11.10 R14-M1-N4-C:J13-U01 2005-11-10-06.04.57.036128 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 303 out of 1024 #ofDirtyDblWord: 934 out of 4096
- 1131631497 2005.11.10 R14-M0-NE-C:J17-U01 2005-11-10-06.04.57.668779 R14-M0-NE-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 3
- 1131631497 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-06.04.57.878954 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 322 out of 1024 #ofDirtyDblWord: 1008 out of 4096
- 1131631498 2005.11.10 R41-M0-NC-C:J05-U01 2005-11-10-06.04.58.321695 R41-M0-NC-C:J05-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 22, bit 4
- 1131631498 2005.11.10 R56-M1-N4-C:J05-U01 2005-11-10-06.04.58.524983 R56-M1-N4-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 309 out of 1024 #ofDirtyDblWord: 925 out of 4096
- 1131631499 2005.11.10 R20-M1-N8-C:J09-U11 2005-11-10-06.04.59.356746 R20-M1-N8-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 303 out of 1024 #ofDirtyDblWord: 929 out of 4096
- 1131631499 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-06.04.59.589775 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 308 out of 1024 #ofDirtyDblWord: 943 out of 4096
- 1131631499 2005.11.10 R26-M1-N7-C:J05-U11 2005-11-10-06.04.59.705192 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 267 out of 1024 #ofDirtyDblWord: 868 out of 4096
- 1131631500 2005.11.10 R74-M0-N8-C:J03-U01 2005-11-10-06.05.00.757494 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 296 out of 1024 #ofDirtyDblWord: 933 out of 4096
- 1131631500 2005.11.10 R35-M0-N3-C:J05-U11 2005-11-10-06.05.00.859887 R35-M0-N3-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 278 out of 1024 #ofDirtyDblWord: 891 out of 4096
- 1131631501 2005.11.10 R32-M0-N7-C:J09-U11 2005-11-10-06.05.01.391897 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 289 out of 1024 #ofDirtyDblWord: 888 out of 4096
- 1131631501 2005.11.10 R62-M0-NA-C:J07-U01 2005-11-10-06.05.01.709852 R62-M0-NA-C:J07-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 30, bit 4
- 1131631501 2005.11.10 R35-M1-NA-C:J09-U01 2005-11-10-06.05.01.816763 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 34 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
- 1131631501 2005.11.10 R35-M1-NA-C:J09-U01 2005-11-10-06.05.01.908625 R35-M1-NA-C:J09-U01 RAS KERNEL INFO 34 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
- 1131631502 2005.11.10 R17-M1-NF-C:J05-U01 2005-11-10-06.05.02.014707 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 294 out of 1024 #ofDirtyDblWord: 897 out of 4096
- 1131631502 2005.11.10 R14-M1-N0-C:J07-U11 2005-11-10-06.05.02.109929 R14-M1-N0-C:J07-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 3
- 1131631502 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-06.05.02.563477 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 283 out of 1024 #ofDirtyDblWord: 945 out of 4096
- 1131631502 2005.11.10 R71-M0-NF-C:J09-U01 2005-11-10-06.05.02.690615 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 280 out of 1024 #ofDirtyDblWord: 902 out of 4096
- 1131631503 2005.11.10 R77-M0-N1-C:J14-U01 2005-11-10-06.05.03.330042 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 313 out of 1024 #ofDirtyDblWord: 968 out of 4096
- 1131631503 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-06.05.03.493312 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 274 out of 1024 #ofDirtyDblWord: 872 out of 4096
- 1131631503 2005.11.10 R41-M1-N6-C:J16-U01 2005-11-10-06.05.03.639923 R41-M1-N6-C:J16-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 20, bit 1
- 1131631504 2005.11.10 R44-M0-N3-C:J12-U01 2005-11-10-06.05.04.227888 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 300 out of 1024 #ofDirtyDblWord: 969 out of 4096
- 1131631504 2005.11.10 R26-M0-N5-C:J16-U01 2005-11-10-06.05.04.341228 R26-M0-N5-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 289 out of 1024 #ofDirtyDblWord: 897 out of 4096
- 1131631504 2005.11.10 R20-M0-N6-C:J10-U11 2005-11-10-06.05.04.454208 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 304 out of 1024 #ofDirtyDblWord: 927 out of 4096
- 1131631505 2005.11.10 R23-M0-N5-C:J12-U01 2005-11-10-06.05.05.603512 R23-M0-N5-C:J12-U01 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4
- 1131631505 2005.11.10 R74-M1-ND-C:J16-U11 2005-11-10-06.05.05.711427 R74-M1-ND-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 2
- 1131631505 2005.11.10 R74-M1-NE-C:J16-U01 2005-11-10-06.05.05.824436 R74-M1-NE-C:J16-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 21, bit 0
